date,atm_iv
2026-04-16,0.4114
2026-04-17,0.4063
2026-04-20,0.3634
2026-04-21,0.4403
2026-04-22,0.3739
2026-04-23,0.3593
2026-04-24,0.3613
2026-04-27,0.3529
2026-04-28,0.3408
2026-04-29,0.3438
2026-04-30,0.3444
2026-05-06,0.3444
2026-05-07,0.3156
2026-05-08,0.3378
2026-05-11,0.3143
2026-05-12,0.3115
2026-05-13,0.2999
2026-05-14,0.2912
2026-05-15,0.2871
2026-05-18,0.2918
2026-05-19,0.2918
2026-05-20,0.2919
2026-05-21,0.2784
2026-05-22,0.2791
2026-05-25,0.2826
2026-05-26,0.2833
2026-05-27,0.2776
2026-05-28,0.2545
2026-05-29,0.2805
2026-06-01,0.2607
2026-06-02,0.2726
2026-06-03,0.2724
2026-06-04,0.2607
2026-06-05,0.2712
2026-06-08,0.2747
2026-06-09,0.2645
2026-06-10,0.2918
2026-06-11,0.3155
2026-06-12,0.3225
2026-06-15,0.2889
2026-06-16,0.2516
2026-06-17,0.2606
2026-06-18,0.2632
2026-06-22,0.2871
2026-06-23,0.2714999999999999
2026-06-24,0.2653999999999999
2026-06-25,0.3233
2026-06-26,0.2651
2026-06-29,0.2534
2026-06-30,0.2677
2026-07-01,0.306
2026-07-02,0.2465
2026-07-03,0.2628
2026-07-06,0.2505
2026-07-07,0.2579
2026-07-08,0.2734
2026-07-09,0.2553
2026-07-10,0.2537
2026-07-13,0.2546
2026-07-14,0.2565
2026-07-15,0.2648999999999999
2026-07-16,0.3625
2026-07-17,0.358
2026-07-20,0.3278999999999999
2026-07-21,0.2989
2026-07-22,0.2956
2026-07-23,0.3702
2026-07-24,0.326
2026-07-27,0.29
2026-07-28,0.2804
2026-07-29,0.2724
2026-07-30,0.2933
2026-07-31,0.2548999999999999
2026-08-03,0.2522
2026-08-04,0.2522
2026-08-05,0.2498999999999999
2026-08-06,0.2677
2026-08-07,0.268
2026-08-10,0.2656
2026-08-11,0.2695
2026-08-12,0.2688
2026-08-13,0.2623
2026-08-14,0.2522
2026-08-17,0.2563
2026-08-18,0.2683
2026-08-19,0.2605
2026-08-20,0.2637474577145846
