date,atm_iv
2025-09-18,0.1681
2025-09-19,0.1657999999999999
2025-09-22,0.171
2025-09-23,0.1772
2025-09-24,0.1778
2025-09-25,0.1783
2025-09-26,0.1692
2025-09-29,0.1805999999999999
2025-09-30,0.1834
2025-10-09,0.1669999999999999
2025-10-10,0.1565
2025-10-13,0.162
2025-10-14,0.1673
2025-10-15,0.1898
2025-10-16,0.1757
2025-10-17,0.17
2025-10-20,0.1687999999999999
2025-10-21,0.1687999999999999
2025-10-22,0.1674
2025-10-23,0.1619
2025-10-24,0.1607999999999999
2025-10-27,0.1764
2025-10-28,0.1685
2025-10-29,0.1685
2025-10-30,0.1687
2025-10-31,0.1677
2025-11-03,0.1639
2025-11-04,0.1639
2025-11-05,0.1578999999999999
2025-11-06,0.1617
2025-11-07,0.1678
2025-11-10,0.1682999999999999
2025-11-11,0.148
2025-11-12,0.1681
2025-11-13,0.1503
2025-11-14,0.1684
2025-11-17,0.1707
2025-11-18,0.1748999999999999
2025-11-19,0.1684
2025-11-20,0.1692
2025-11-21,0.1705999999999999
2025-11-24,0.1697
2025-11-25,0.1687
2025-11-26,0.1614999999999999
2025-11-27,0.1585
2025-11-28,0.1618
2025-12-01,0.1689999999999999
2025-12-02,0.1694
2025-12-03,0.157
2025-12-04,0.1539
2025-12-05,0.157
2025-12-08,0.1485999999999999
2025-12-09,0.1582
2025-12-10,0.1467999999999999
2025-12-11,0.1582
2025-12-12,0.1548
2025-12-15,0.1509
2025-12-16,0.1596
2025-12-17,0.1596
2025-12-18,0.1582
2025-12-19,0.1728
2025-12-22,0.2098
2025-12-23,0.2207
2025-12-24,0.2208
2025-12-25,0.2587
2025-12-26,0.2164
2025-12-29,0.2134
2025-12-30,0.2134
2025-12-31,0.2134
2026-01-05,0.2161
2026-01-06,0.2213
2026-01-07,0.2275
2026-01-08,0.2275
2026-01-09,0.2446
2026-01-12,0.2658
2026-01-13,0.2632
2026-01-14,0.2726
2026-01-15,0.2646
2026-01-16,0.2343
2026-01-19,0.2314999999999999
2026-01-20,0.2314999999999999
2026-01-21,0.2382999999999999
2026-01-22,0.2552
2026-01-23,0.2664
2026-01-26,0.2769
2026-01-27,0.2402
2026-01-28,0.2678999999999999
2026-01-29,0.2735
2026-01-30,0.3056
2026-02-02,0.2855999999999999
2026-02-03,0.2525
2026-02-04,0.2453
2026-02-05,0.247
2026-02-06,0.2463
2026-02-09,0.2529
2026-02-10,0.2498999999999999
2026-02-11,0.2576
2026-02-12,0.2804
2026-02-13,0.2423999999999999
2026-02-24,0.2830999999999999
2026-02-25,0.2739999999999999
2026-02-26,0.2562
2026-02-27,0.253
2026-03-02,0.2743
2026-03-03,0.33
2026-03-04,0.3737
2026-03-05,0.3178
2026-03-06,0.3393
2026-03-09,0.4571
2026-03-10,0.3731
2026-03-11,0.3081
2026-03-12,0.3982
2026-03-13,0.5366
2026-03-16,0.7123999999999999
2026-03-17,0.6194
2026-03-18,0.5644
2026-03-19,0.3654
2026-03-20,0.4206
2026-03-23,0.7322
2026-03-24,0.4482
2026-03-25,0.5022
2026-03-26,0.4658
2026-03-27,0.5133
2026-03-30,0.4315
2026-03-31,0.4476
2026-04-01,0.4562
2026-04-02,0.4595
2026-04-03,0.363
2026-04-07,0.5564
2026-04-08,0.4261
2026-04-09,0.3594
2026-04-10,0.4153
2026-04-13,0.3602
2026-04-14,0.3743
2026-04-15,0.3365999999999999
2026-04-16,0.3427
2026-04-17,0.345
2026-04-20,0.3356
2026-04-21,0.3187
2026-04-22,0.3204999999999999
2026-04-23,0.352
2026-04-24,0.3385
2026-04-27,0.3164
2026-04-28,0.3361
2026-04-29,0.3497999999999999
2026-04-30,0.3387
2026-05-06,0.3389999999999999
2026-05-07,0.3166
2026-05-08,0.2764999999999999
2026-05-11,0.3003
2026-05-12,0.2880999999999999
2026-05-13,0.3036
2026-05-14,0.2746
2026-05-15,0.2687
2026-05-18,0.2758
2026-05-19,0.2841
2026-05-20,0.2821
2026-05-21,0.261
2026-05-22,0.2731
2026-05-25,0.2666
2026-05-26,0.276
2026-05-27,0.2673
2026-05-28,0.2656
2026-05-29,0.2739
2026-06-01,0.2751
2026-06-02,0.2716
2026-06-03,0.2781
2026-06-04,0.2683999999999999
2026-06-05,0.2656
2026-06-08,0.2843
2026-06-09,0.2953
2026-06-10,0.2935999999999999
2026-06-11,0.2994
2026-06-12,0.2919
2026-06-15,0.2844
2026-06-16,0.2653
2026-06-17,0.2776
2026-06-18,0.2753
2026-06-22,0.2623
2026-06-23,0.2348
2026-06-24,0.2579
2026-06-25,0.2928
2026-06-26,0.2852
2026-06-29,0.2557
2026-06-30,0.2603999999999999
2026-07-01,0.2445
2026-07-02,0.2143
2026-07-03,0.261
2026-07-06,0.2749
2026-07-07,0.2403
2026-07-08,0.2155
2026-07-09,0.2905
2026-07-10,0.2143
2026-07-13,0.2348
2026-07-14,0.278
2026-07-15,0.3095
2026-07-16,0.257
2026-07-17,0.2572
2026-07-20,0.3169
2026-07-21,0.2207
2026-07-22,0.325
2026-07-23,0.3101
2026-07-24,0.2563
2026-07-27,0.2618
2026-07-28,0.27
2026-07-29,0.2548999999999999
2026-07-30,0.2905
2026-07-31,0.2534
2026-08-03,0.2664999999999999
2026-08-04,0.2747
2026-08-05,0.2339
2026-08-06,0.2299
2026-08-07,0.2607
2026-08-10,0.2299
2026-08-11,0.2462
2026-08-12,0.2565
2026-08-13,0.2425
2026-08-14,0.2321
2026-08-17,0.2347
2026-08-18,0.2455999999999999
2026-08-19,0.2455999999999999
2026-08-20,0.2321233618492182
2026-08-24,0.21387399590206813
