date,atm_iv
2026-03-23,0.2257
2026-03-24,0.1932999999999999
2026-03-25,0.1867
2026-03-26,0.1828
2026-03-27,0.1869
2026-03-30,0.1938
2026-03-31,0.2080999999999999
2026-04-01,0.1844
2026-04-02,0.1942
2026-04-03,0.1873999999999999
2026-04-07,0.1901
2026-04-08,0.1802
2026-04-09,0.1687
2026-04-10,0.1646
2026-04-13,0.1773
2026-04-14,0.1543
2026-04-15,0.1449
2026-04-16,0.1311999999999999
2026-04-17,0.156
2026-04-20,0.156
2026-04-21,0.1582
2026-04-22,0.1606
2026-04-23,0.1626
2026-04-24,0.1626
2026-04-27,0.163
2026-04-28,0.163
2026-04-29,0.1636
2026-04-30,0.1643
2026-05-06,0.1643
2026-05-07,0.1494
2026-05-08,0.1502
2026-05-11,0.1471
2026-05-12,0.1561
2026-05-13,0.1545
2026-05-14,0.1561
2026-05-15,0.1555
2026-05-18,0.1555
2026-05-19,0.1557
2026-05-20,0.1567
2026-05-21,0.1576
2026-05-22,0.1539
2026-05-25,0.1604
2026-05-26,0.1604
2026-05-27,0.1495
2026-05-28,0.1446
2026-05-29,0.1537
2026-06-01,0.1474
2026-06-02,0.1502
2026-06-03,0.1833
2026-06-04,0.1903999999999999
2026-06-05,0.1835
2026-06-08,0.1780999999999999
2026-06-09,0.1712999999999999
2026-06-10,0.1687
2026-06-11,0.1651999999999999
2026-06-12,0.1638
2026-06-15,0.1638
2026-06-16,0.1589
2026-06-17,0.1632
2026-06-18,0.1603
2026-06-22,0.1659
2026-06-23,0.1662
2026-06-24,0.166
2026-06-25,0.1607999999999999
2026-06-26,0.1677
2026-06-29,0.1634
2026-06-30,0.1657999999999999
2026-07-01,0.1598
2026-07-02,0.1562
2026-07-03,0.1648
2026-07-06,0.1567
2026-07-07,0.1581
2026-07-08,0.1537
2026-07-09,0.1639
2026-07-10,0.1623
2026-07-13,0.1565
2026-07-14,0.1568999999999999
2026-07-15,0.1575
2026-07-16,0.1621999999999999
2026-07-17,0.1510999999999999
2026-07-20,0.1586999999999999
2026-07-21,0.1586999999999999
2026-07-22,0.1522
2026-07-23,0.1602
2026-07-24,0.162
2026-07-27,0.1561
2026-07-28,0.1566
2026-07-29,0.142
2026-07-30,0.1386
2026-07-31,0.1382
2026-08-03,0.1572
2026-08-04,0.145
2026-08-05,0.1462
2026-08-06,0.1427999999999999
2026-08-07,0.1537
2026-08-10,0.1484
2026-08-11,0.1389
2026-08-12,0.1439
2026-08-13,0.1394999999999999
2026-08-14,0.1452999999999999
2026-08-17,0.1546
2026-08-18,0.1467
2026-08-19,0.1479
2026-08-20,0.23946068018160474
