date,NAV,ret,s1,s2,s3,s4
2018-08-16,0.9997251617202777,0.012460757160066864,0.8912653862050616,1.0314449099524627,1.0490436921937365,1.0225094305446698
2018-08-17,1.0023844329230158,0.0026600022731869404,0.8892153096228933,1.0292149620173492,1.056724951533639,1.0223049286585608
2018-08-20,0.9797980208875982,-0.022532684360983397,0.8904723315755206,0.9986417224389886,1.0580399066589181,1.026920343226332
2018-08-21,0.9879993665505954,0.008370445222544685,0.8923998922486049,1.0048392005259883,1.060982366101155,1.0240643138434486
2018-08-22,0.9857478370111984,-0.0022788775131078144,0.8966678627631862,0.995482590021592,1.057922394949374,1.029322053246661
2018-08-23,1.0059326075280284,0.02047660644940439,0.8904375203896322,1.0155301924407891,1.0658423804952535,1.0291161888360116
2018-08-24,1.0054573201883392,-0.00047248427591711317,0.8886517827910797,1.0144992627025147,1.0699886006911872,1.027735169518489
2018-08-27,1.0279529678802724,0.022373548076331455,0.8941851440097438,1.0299918830048207,1.0659236487572055,1.0325395411718672
2018-08-28,0.99015409884254,-0.03677101017148367,0.8841298039763427,1.0178623005577139,1.0622229867495545,1.0219275338060307
2018-08-29,1.0282478147981218,0.03847251251104449,0.8862494457811999,1.0279825036118153,1.0729514664044213,1.0383115344306728
2018-08-30,1.0225094564970894,-0.005580715289104657,0.8757178601947821,1.0257855503403277,1.082006913866715,1.0383115344306728
2018-08-31,1.0291026266909429,0.006448028575149207,0.8785265297370323,1.0273133181694238,1.0841183292277181,1.0381038721237867
2018-09-03,1.061417444208678,0.031400966900300725,0.8706988772266038,1.0338238069516552,1.0842071044181918,1.0732869406809726
2018-09-04,1.0626364877446637,0.0011485052771999377,0.8627585518910207,1.0485509231743744,1.0842071044181918,1.069018160669138
2018-09-05,1.054977288583352,-0.007207732135725529,0.8650677951769388,1.0392069331760363,1.0842071044181918,1.0679780306865208
2018-09-06,1.0606493161366042,0.005376445175297364,0.8578903843726873,1.0526355106840144,1.0842071044181918,1.0687805436258286
2018-09-07,1.0624031788577186,0.0016535745551629491,0.8502857688575376,1.0606568787994957,1.0842071044181918,1.0718774678168395
2018-09-10,1.0741007681938983,0.011010499186153488,0.8452602764706477,1.0788930077335603,1.0842071044181918,1.0715855050035175
2018-09-11,1.063974376777545,-0.009427785284411334,0.856160253373312,1.0791730528313441,1.0840444733525292,1.0475468831916697
2018-09-12,1.0846561665697767,0.019438240472360604,0.8528498546889597,1.085986632673936,1.0882250499438086,1.0613060322478394
2018-09-13,1.1391486194837248,0.050239379624125724,0.8476380123801226,1.127354722551969,1.1036944220149945,1.0655964728837009
2018-09-14,1.1197130189648363,-0.017061514350688388,0.8432678253769877,1.1096564052031588,1.1036944220149945,1.0696384797999443
2018-09-17,1.0990996600375644,-0.018409501879623293,0.8498367442078911,1.0904764723476932,1.1036944220149945,1.0601028991426076
2018-09-18,1.1364402761697436,0.03397382192885294,0.8479192914876476,1.133337225607013,1.1036944220149945,1.0568435823281621
2018-09-19,1.1082925127250707,-0.024768361377988365,0.8478017448648273,1.100020239759893,1.1036944220149945,1.0618820921487
2018-09-20,1.1042966182286127,-0.0036054511336838313,0.8450379185867651,1.1018248227678804,1.1035288678516921,1.0599325194249842
2018-09-21,1.0995049652660178,-0.004339099553054138,0.8446172351976676,1.1068798230981765,1.0954873618562826,1.058722041428039
2018-09-25,1.0551700269561097,-0.04032263583200972,0.8487312146997119,1.0633689964286612,1.0869216323486957,1.0607707612394401
2018-09-26,1.0470969875281784,-0.007650937025969148,0.8458717190612236,1.056275273685395,1.0905693096150395,1.0597452320796188
2018-09-27,1.0372011454037926,-0.0094507407071681,0.8438127132594487,1.0586920327596832,1.0815046595375408,1.058693214136813
2018-09-28,1.039237374931061,0.001963196373520917,0.8507952086960842,1.062350114224277,1.0693524067057942,1.0602488672259212
2018-10-08,1.0276221521189748,-0.011176679257572594,0.838950519910603,1.0797319149842448,1.0536562087766748,1.061374641322326
2018-10-09,1.0567175607071078,0.028313333386340307,0.8417613313871978,1.1094734436826006,1.0559662052665313,1.05630688598446
2018-10-10,1.0688815109873429,0.011511070443549347,0.8452194508135832,1.1054216312279679,1.0521857119708948,1.071765955047918
2018-10-11,1.0823192414656186,0.012571768096038306,0.8336960284493543,1.1446775502884474,1.041633940662867,1.0725394225739158
2018-10-12,1.09163936190435,0.008611248956556168,0.8405071362572202,1.1340267081740674,1.0520704878086544,1.072246341700805
2018-10-15,1.085038702882567,-0.006046556447239557,0.8350329475105049,1.1430178779774152,1.0440399849677229,1.0724296044531678
2018-10-16,1.1069711802374,0.020213543808682875,0.8248191686428848,1.1758872649725345,1.046864441266599,1.073483961673296
2018-10-17,1.0927919532998553,-0.012809029892272264,0.831649801098242,1.148061321115503,1.047869444266709,1.0752158919791996
2018-10-18,1.0954461103811364,0.002428785344974699,0.8328028009583965,1.1613261980974787,1.0362211884445627,1.0758657133915361
2018-10-19,1.107387421172589,0.010900865572746327,0.8231464971072864,1.1763894066185354,1.0459368342197202,1.0760261053942004
2018-10-22,1.1117805267865981,0.003967090044564117,0.7892041201132054,1.2117569469508935,1.0612371576486104,1.0765739952364324
2018-10-23,1.1420060925335827,0.02718662993167006,0.8012965137401789,1.2247032933145972,1.0624898629739954,1.0765739952364324
2018-10-24,1.0944547138870426,-0.0416384631898465,0.8032888595864752,1.1696947293032618,1.0635427514635794,1.076358680437385
2018-10-25,1.117749536503749,0.021284409780623074,0.8098376075968803,1.1788271262989283,1.0682452166444976,1.077330605530071
2018-10-26,1.093730751780923,-0.021488521299642318,0.8094253024328528,1.165187853551071,1.057103203893744,1.0784305675531902
2018-10-29,1.0880190712482714,-0.0052221998177808746,0.8055482645153416,1.1696367712881213,1.0528384950212535,1.078197413813565
2018-10-30,1.0975063902573836,0.008719809477445562,0.8106371317223678,1.1701643403162612,1.0533562555137903,1.0797712675352102
2018-10-31,1.1312115498456758,0.03071067274641367,0.8123916782666937,1.2027186391458582,1.054120980607139,1.0797712675352102
2018-11-01,1.1949166627901169,0.05631582611858228,0.8259786815831162,1.2329255739651337,1.069379998654992,1.0797712675352102
2018-11-02,1.271453229166928,0.0640518027408698,0.8415887777740166,1.2501232467307153,1.1029630463771736,1.0795553132817033
2018-11-05,1.2852538359467176,0.010854199323424612,0.8366326318017334,1.2455741052529314,1.1194274631346672,1.0854440144842041
2018-11-06,1.2807509569045368,-0.003503493952899986,0.8407908728213221,1.2243643857486475,1.1311745859841413,1.0833387902651876
2018-11-07,1.2961663503882976,0.0120362146915888,0.8472899442638141,1.218774889892003,1.1409559631566437,1.0835821377571744
2018-11-08,1.281887675501737,-0.011016082065610736,0.8454755932065494,1.2067260957177697,1.1413277826091848,1.0843248032166295
2018-11-09,1.2581693113847545,-0.018502685196422453,0.8489863060666144,1.1801426148966079,1.1411565834417934,1.0838090832808154
2018-11-12,1.225425424295551,-0.02602502444855,0.8509083384121275,1.1581288928407463,1.1308106939634937,1.083192013269993
2018-11-13,1.2627742577935082,0.030478259025372843,0.8575231017498273,1.1631847772485528,1.1498975324699723,1.0847735070722049
2018-11-14,1.2605026280459894,-0.0017989199047246847,0.870665635694161,1.1298526298201526,1.163421818716055,1.0845235329286198
2018-11-15,1.2657823767630336,0.004188605877981188,0.869342087698212,1.134775965622615,1.163421818716055,1.085989005891037
2018-11-16,1.2741430259618758,0.006605123718204202,0.8538674156664421,1.1627066707687133,1.163421818716055,1.085763288476991
2018-11-19,1.2682948619071104,-0.004589880363195822,0.8615890952486898,1.1437758499539146,1.163421818716055,1.0886390615022588
2018-11-20,1.2375348435718814,-0.024253049711938302,0.8714688699574639,1.1041400243401807,1.1632473054432475,1.0876413446223845
2018-11-21,1.2083730089213607,-0.02356445541876719,0.8884617456351118,1.0726731066021087,1.1478821688919436,1.0861668116659828
2018-11-22,1.2050533034946231,-0.002747252216185216,0.8965287528397051,1.058697357960092,1.1478821688919436,1.0874722751994905
2018-11-23,1.1521397439882999,-0.04390972528175757,0.9061578416783694,1.0022694734640978,1.1478821688919436,1.08600333424061
2018-11-26,1.111997989272146,-0.03484104677892401,0.9108812900376715,0.9619206620477325,1.1477099865666098,1.0863875517927601
2018-11-27,1.1260723753939357,0.012656844938183738,0.9193827685703857,0.9480787209448318,1.1568210654769537,1.0970070044562295
2018-11-28,1.0864596651553595,-0.03517776574948698,0.8982206849755245,0.9364419210505911,1.155504623179814,1.0983804687285146
2018-11-29,1.078627939980365,-0.007208482216295107,0.9102460467420731,0.9238827047305767,1.1468754233046714,1.0986913943523637
2018-11-30,1.0820724853835495,0.0031934509347561883,0.9179679192517843,0.9055576779161478,1.1633416891022963,1.098897362504329
2018-12-03,1.0974171100194559,0.01418077332450362,0.9084899795550349,0.943724607393291,1.1442807805229425,1.0975159100264427
2018-12-04,1.1799907558834273,0.07524362898124262,0.8802720215674879,0.9919459766672136,1.204278174050992,1.1005611256250576
2018-12-05,1.222112163986931,0.03569638820769272,0.8724656303636851,1.030199371445777,1.2122185251184827,1.099908606627512
2018-12-06,1.1839698121100464,-0.031210189212462873,0.8820141163064109,0.9900322988754023,1.207618618693729,1.1006013128185472
2018-12-07,1.201057241686584,0.01443231862988505,0.8788815550426261,1.013498107917974,1.1979261396530363,1.1031414607259677
2018-12-10,1.1798834467337276,-0.0176292971042105,0.8667906396117917,0.998124181652088,1.2075805824708008,1.106713144032659
2018-12-11,1.1401291746097086,-0.03369338915133575,0.8618225274926923,0.9837535669982652,1.192625365450992,1.1054075505766914
2018-12-12,1.169315293187136,0.02559895775618435,0.8657876451421925,0.9978382103965877,1.2010357463147452,1.1049973001451516
2018-12-13,1.2143985082207243,0.03855522569170163,0.8632832598008859,1.0332501812789998,1.2104816481057523,1.1028915602939746
2018-12-14,1.2108393501716435,-0.0029307990951796836,0.8538469402291804,1.0386873343927578,1.2149620524731362,1.1018288250931194
2018-12-17,1.2120096981681932,0.0009665592684807841,0.8601121435828717,1.03442973178355,1.2139612736208862,1.1002330187081903
2018-12-18,1.2005849603871608,-0.009426275877412203,0.8565405454303023,1.0276448911458094,1.210216034766531,1.1050414307736294
2018-12-19,1.1719468297131697,-0.023853481110371492,0.8534643482230158,1.005950592211204,1.211631280666511,1.1046869549541183
2018-12-20,1.1875524432934181,0.01331597405666265,0.8597960120652131,1.0009354019548642,1.222391097076299,1.106898847556997
2018-12-21,1.1592086058897206,-0.023867440603374184,0.85396003907064,0.9794329931679157,1.2271983804909088,1.1074188799078537
2018-12-24,1.1191992842009544,-0.03451434149598836,0.8529459479713163,0.9511286202447743,1.2225926673210818,1.1066713039716847
2018-12-25,1.072026426551093,-0.042148756093549594,0.8542415247402341,0.9140332433241852,1.214501188787179,1.1088315547417857
2018-12-26,1.0683426716257576,-0.0034362538404829873,0.8534484248952012,0.9162618346303137,1.2112870551982657,1.106281730977041
2018-12-27,1.085010731127377,0.015601791395502973,0.8367985578983858,0.9466981542651445,1.2137359279427515,1.1061391132958585
2018-12-28,1.0606861612957563,-0.02241873663898808,0.8411780277880141,0.9380182325943084,1.187797546037266,1.1093325202109476
2019-01-02,1.0434235899303377,-0.016274909577711674,0.8500806226558474,0.9195265712337954,1.179906605205731,1.1087761736981085
2019-01-03,1.0574943889497013,0.013485222257916304,0.8395297792746709,0.9435168771197892,1.179501620339041,1.1089427023804495
2019-01-04,1.0899561148199755,0.030696830365705398,0.8282471775441813,0.9903181508432071,1.174007488786153,1.1080455974172103
2019-01-07,1.1204402536142761,0.02796822585773153,0.828225222848642,1.0137919660375394,1.1776656916566048,1.1093480275011043
2019-01-08,1.1274389421159308,0.0062463736723832085,0.8292181538511318,1.01373462493067,1.1847202106155628,1.1083649374511082
