,159816,513400,513110,513500,VIG,159934,515450,HK0005
2021-11-02,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-11-03,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-11-04,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-11-05,0.32324858071820284,0.0,0.0,0.0,0.35,0.0,0.0,0.3267514192817972
2021-11-08,0.32170211009841454,0.0,0.35,0.0,0.0,0.0,0.0,0.32829788990158554
2021-11-09,0.32170211009841454,0.0,0.35,0.0,0.0,0.0,0.0,0.32829788990158554
2021-11-10,0.32170211009841454,0.0,0.35,0.0,0.0,0.0,0.0,0.32829788990158554
2021-11-11,0.32170211009841454,0.0,0.35,0.0,0.0,0.0,0.0,0.32829788990158554
2021-11-12,0.32170211009841454,0.0,0.35,0.0,0.0,0.0,0.0,0.32829788990158554
2021-11-15,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-11-16,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-11-17,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-11-18,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-11-19,0.30000000000000004,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2021-11-22,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-11-23,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-11-24,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-11-25,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-11-26,0.30000000000000004,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2021-11-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-12-07,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-12-08,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-12-09,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-12-10,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2021-12-13,0.3827813497074226,0.0,0.2831363126198767,0.0,0.0,0.0,0.33408233767270074,0.0
2021-12-14,0.3827813497074226,0.0,0.2831363126198767,0.0,0.0,0.0,0.33408233767270074,0.0
2021-12-15,0.3827813497074226,0.0,0.2831363126198767,0.0,0.0,0.0,0.33408233767270074,0.0
2021-12-16,0.3827813497074226,0.0,0.2831363126198767,0.0,0.0,0.0,0.33408233767270074,0.0
2021-12-17,0.3827813497074226,0.0,0.2831363126198767,0.0,0.0,0.0,0.33408233767270074,0.0
2021-12-20,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-21,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-22,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-23,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-24,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-27,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-28,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-29,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-30,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2021-12-31,0.5079785954821787,0.0,0.0,0.0,0.0,0.0,0.28672818155601537,0.20529322296180597
2022-01-03,0.22312426156261178,0.0,0.0,0.0,0.29524180724129556,0.0,0.2159224363080027,0.26571149488809
2022-01-04,0.22312426156261178,0.0,0.0,0.0,0.29524180724129556,0.0,0.2159224363080027,0.26571149488809
2022-01-05,0.22312426156261178,0.0,0.0,0.0,0.29524180724129556,0.0,0.2159224363080027,0.26571149488809
2022-01-06,0.22312426156261178,0.0,0.0,0.0,0.29524180724129556,0.0,0.2159224363080027,0.26571149488809
2022-01-07,0.22312426156261178,0.0,0.0,0.0,0.29524180724129556,0.0,0.2159224363080027,0.26571149488809
2022-01-10,0.3747410056816509,0.0,0.0,0.0,0.0,0.0,0.32655224474057976,0.29870674957776927
2022-01-11,0.3747410056816509,0.0,0.0,0.0,0.0,0.0,0.32655224474057976,0.29870674957776927
2022-01-12,0.3747410056816509,0.0,0.0,0.0,0.0,0.0,0.32655224474057976,0.29870674957776927
2022-01-13,0.3747410056816509,0.0,0.0,0.0,0.0,0.0,0.32655224474057976,0.29870674957776927
2022-01-14,0.3747410056816509,0.0,0.0,0.0,0.0,0.0,0.32655224474057976,0.29870674957776927
2022-01-17,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-18,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-19,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-20,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-21,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-24,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-25,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-26,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-27,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-28,0.3486914877625218,0.0,0.0,0.0,0.0,0.35,0.0,0.3013085122374783
2022-01-31,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-01,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-02,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-03,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-04,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-07,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-08,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-09,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-10,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-11,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-14,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-15,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-16,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-17,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-18,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-02-21,0.21720388665729873,0.0,0.0,0.0,0.0,0.35,0.2230333971748163,0.209762716167885
2022-02-22,0.21720388665729873,0.0,0.0,0.0,0.0,0.35,0.2230333971748163,0.209762716167885
2022-02-23,0.21720388665729873,0.0,0.0,0.0,0.0,0.35,0.2230333971748163,0.209762716167885
2022-02-24,0.21720388665729873,0.0,0.0,0.0,0.0,0.35,0.2230333971748163,0.209762716167885
2022-02-25,0.21720388665729873,0.0,0.0,0.0,0.0,0.35,0.2230333971748163,0.209762716167885
2022-02-28,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-01,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-02,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-03,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-04,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-07,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-08,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-09,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-10,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-11,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-14,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-15,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-16,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-17,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-18,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-03-21,0.37246543094174733,0.3230339508932669,0.0,0.0,0.0,0.30450061816498575,0.0,0.0
2022-03-22,0.37246543094174733,0.3230339508932669,0.0,0.0,0.0,0.30450061816498575,0.0,0.0
2022-03-23,0.37246543094174733,0.3230339508932669,0.0,0.0,0.0,0.30450061816498575,0.0,0.0
2022-03-24,0.37246543094174733,0.3230339508932669,0.0,0.0,0.0,0.30450061816498575,0.0,0.0
2022-03-25,0.37246543094174733,0.3230339508932669,0.0,0.0,0.0,0.30450061816498575,0.0,0.0
2022-03-28,0.31097193022806835,0.0,0.0,0.3390280697719317,0.0,0.35,0.0,0.0
2022-03-29,0.31097193022806835,0.0,0.0,0.3390280697719317,0.0,0.35,0.0,0.0
2022-03-30,0.31097193022806835,0.0,0.0,0.3390280697719317,0.0,0.35,0.0,0.0
2022-03-31,0.31097193022806835,0.0,0.0,0.3390280697719317,0.0,0.35,0.0,0.0
2022-04-01,0.31097193022806835,0.0,0.0,0.3390280697719317,0.0,0.35,0.0,0.0
2022-04-04,0.6202261102536687,0.0,0.0,0.22884941884998816,0.0,0.0,0.0,0.15092447089634325
2022-04-05,0.6202261102536686,0.0,0.0,0.2288494188499881,0.0,0.0,0.0,0.15092447089634323
2022-04-06,0.6202261102536687,0.0,0.0,0.22884941884998813,0.0,0.0,0.0,0.15092447089634325
2022-04-07,0.6202261102536687,0.0,0.0,0.22884941884998813,0.0,0.0,0.0,0.15092447089634325
2022-04-08,0.6202261102536687,0.0,0.0,0.22884941884998813,0.0,0.0,0.0,0.15092447089634325
2022-04-11,0.21832319381939624,0.0,0.0,0.0,0.35,0.0,0.14382276109621958,0.28785404508438417
2022-04-12,0.21832319381939624,0.0,0.0,0.0,0.35,0.0,0.14382276109621958,0.28785404508438417
2022-04-13,0.21832319381939624,0.0,0.0,0.0,0.35,0.0,0.14382276109621958,0.28785404508438417
2022-04-14,0.21832319381939624,0.0,0.0,0.0,0.35,0.0,0.14382276109621958,0.28785404508438417
2022-04-15,0.21832319381939624,0.0,0.0,0.0,0.35,0.0,0.14382276109621958,0.28785404508438417
2022-04-18,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-19,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-20,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-21,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-22,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-25,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-26,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-27,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-28,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-04-29,0.13789278079711975,0.0,0.0,0.0,0.0,0.35,0.18896600100334218,0.3231412181995381
2022-05-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-05-10,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-05-11,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-05-12,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-05-13,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-05-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-05-31,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-01,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-02,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-03,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-06,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-07,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-08,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-09,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-10,0.6775519326730786,0.0,0.0,0.0,0.0,0.0,0.0,0.3224480673269214
2022-06-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-21,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-22,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-23,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-24,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-27,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-28,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-29,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-06-30,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-01,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-04,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-05,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-06,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-07,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-08,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-11,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-12,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-13,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-14,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-15,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-07-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-25,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2022-07-26,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2022-07-27,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2022-07-28,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2022-07-29,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2022-08-01,0.6673367621011106,0.0,0.33266323789888935,0.0,0.0,0.0,0.0,0.0
2022-08-02,0.6673367621011106,0.0,0.33266323789888935,0.0,0.0,0.0,0.0,0.0
2022-08-03,0.6673367621011106,0.0,0.33266323789888935,0.0,0.0,0.0,0.0,0.0
2022-08-04,0.6673367621011106,0.0,0.33266323789888935,0.0,0.0,0.0,0.0,0.0
2022-08-05,0.6673367621011106,0.0,0.33266323789888935,0.0,0.0,0.0,0.0,0.0
2022-08-08,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-09,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-10,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-11,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-12,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-15,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-16,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-17,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-18,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-19,0.2283502249218824,0.0,0.2143152706462338,0.0,0.0,0.35,0.0,0.2073345044318838
2022-08-22,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-23,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-24,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-25,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-26,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-29,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-30,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-08-31,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-09-01,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-09-02,0.16453256706709052,0.0,0.0,0.30822717963561214,0.0,0.35,0.0,0.1772402532972974
2022-09-05,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-06,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-07,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-08,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-09,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-12,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-13,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-14,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-15,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-16,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2022-09-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-10-18,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-10-19,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-10-20,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-10-21,0.65,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2022-10-24,0.6526332419018535,0.34736675809814654,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,0.6526332419018535,0.34736675809814654,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,0.6526332419018535,0.34736675809814654,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.6526332419018535,0.34736675809814654,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.6526332419018535,0.34736675809814654,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-01,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-02,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-03,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-04,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-07,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-08,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-09,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-10,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-11,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-14,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-15,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-16,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-17,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-18,0.4452559655025237,0.20474403449747633,0.0,0.0,0.0,0.35000000000000003,0.0,0.0
2022-11-21,0.1622672010220637,0.26098291571906296,0.0,0.0,0.0,0.35,0.2267498832588733,0.0
2022-11-22,0.1622672010220637,0.26098291571906296,0.0,0.0,0.0,0.35,0.2267498832588733,0.0
2022-11-23,0.1622672010220637,0.26098291571906296,0.0,0.0,0.0,0.35,0.2267498832588733,0.0
2022-11-24,0.1622672010220637,0.26098291571906296,0.0,0.0,0.0,0.35,0.2267498832588733,0.0
2022-11-25,0.1622672010220637,0.26098291571906296,0.0,0.0,0.0,0.35,0.2267498832588733,0.0
2022-11-28,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-11-29,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-11-30,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-01,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-02,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-05,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-06,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-07,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-08,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-09,0.3859759261883178,0.23334065265083972,0.0,0.0,0.0,0.0,0.19713317647205136,0.1835502446887912
2022-12-12,0.2936137849718843,0.0,0.0,0.0,0.26708798865672834,0.0,0.18198516046654786,0.25731306590483954
2022-12-13,0.2936137849718843,0.0,0.0,0.0,0.26708798865672834,0.0,0.18198516046654786,0.25731306590483954
2022-12-14,0.2936137849718843,0.0,0.0,0.0,0.26708798865672834,0.0,0.18198516046654786,0.25731306590483954
2022-12-15,0.2936137849718843,0.0,0.0,0.0,0.26708798865672834,0.0,0.18198516046654786,0.25731306590483954
2022-12-16,0.2936137849718843,0.0,0.0,0.0,0.26708798865672834,0.0,0.18198516046654786,0.25731306590483954
2022-12-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2022-12-27,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.35
